2020 03 30 58938  0.047117  0.397993 -0.2247212  0.0002583 -0.105738 -0.009510  0.000294  0.000008  37
2020 03 31 58939  0.048835  0.399616 -0.2249503  0.0002060 -0.105742 -0.009745  0.000330 -0.000028  37
2020 04 01 58940  0.050835  0.401317 -0.2251540  0.0002153 -0.105687 -0.009838  0.000305 -0.000073  37
2020 04 02 58941  0.052630  0.403227 -0.2254082  0.0003107 -0.105606 -0.009826  0.000257 -0.000120  37
2020 04 03 58942  0.053999  0.405172 -0.2258052  0.0005018 -0.105675 -0.009922  0.000208 -0.000160  37
2020 04 04 58943  0.054948  0.406770 -0.2264348  0.0007654 -0.105683 -0.010210  0.000206 -0.000171  37
2020 04 05 58944  0.055539  0.407920 -0.2273495  0.0010621 -0.105365 -0.010476  0.000228 -0.000161  37
2020 04 06 58945  0.055958  0.408826 -0.2285571  0.0013439 -0.104805 -0.010434  0.000244 -0.000143  37
2020 04 07 58946  0.056275  0.409425 -0.2300132  0.0015547 -0.104525 -0.010127  0.000243 -0.000121  37
2020 04 08 58947  0.056879  0.409985 -0.2316156  0.0016253 -0.104948 -0.009889  0.000188 -0.000104  37
2020 04 09 58948  0.057650  0.410957 -0.2332048  0.0015271 -0.105746 -0.009882  0.000115 -0.000088  37
2020 04 10 58949  0.058188  0.412009 -0.2346225  0.0012890 -0.106303 -0.009950  0.000070 -0.000066  37
2020 04 11 58950  0.058623  0.412941 -0.2357614  0.0009790 -0.106362 -0.009958  0.000053 -0.000041  37
2020 04 12 58951  0.059157  0.414019 -0.2365934  0.0007018 -0.106054 -0.009996  0.000055 -0.000017  37
2020 04 13 58952  0.059888  0.415359 -0.2371817  0.0004874 -0.105682 -0.010177  0.000072  0.000001  37
2020 04 14 58953  0.060961  0.416710 -0.2375852  0.0003242 -0.105525 -0.010405  0.000100  0.000010  37
2020 04 15 58954  0.062042  0.418094 -0.2378512  0.0002028 -0.105618 -0.010492  0.000137  0.000008  37
2020 04 16 58955  0.062904  0.419677 -0.2380330  0.0001805 -0.105665 -0.010420  0.000185 -0.000026  37
2020 04 17 58956  0.063833  0.421363 -0.2382458  0.0002732 -0.105405 -0.010283  0.000229 -0.000058  37
2020 04 18 58957  0.064453  0.422926 -0.2385795  0.0003991 -0.104968 -0.010118  0.000238 -0.000037  37
2020 04 19 58958  0.064353  0.424161 -0.2390243  0.0004729 -0.104679 -0.009901  0.000222  0.000017  37
2020 04 20 58959  0.063828  0.425089 -0.2395123  0.0004874 -0.104732 -0.009615  0.000200  0.000070  37
2020 04 21 58960  0.063333  0.425834 -0.2399970  0.0004720 -0.105012 -0.009366  0.000184  0.000095  37
2020 04 22 58961  0.063473  0.426487 -0.2404671  0.0004775 -0.105204 -0.009368  0.000200  0.000039  37
2020 04 23 58962  0.064328  0.427307 -0.2409529  0.0005440 -0.105208 -0.009627  0.000227 -0.000051  37
2020 04 24 58963  0.065574  0.428249 -0.2414597  0.0003632 -0.105110 -0.009966  0.000239 -0.000107  37
2020 04 25 58964  0.067104  0.429351 -0.2417085  0.0001368 -0.105013 -0.010240  0.000235 -0.000131  37
2020 04 26 58965  0.068416  0.430705 -0.2417971  0.0001230 -0.105006 -0.010421  0.000223 -0.000135  37
2020 04 27 58966  0.069469  0.431903 -0.2419297  0.0001278 -0.105139 -0.010561  0.000205 -0.000126  37
2020 04 28 58967  0.070734  0.432860 -0.2420446  0.0000921 -0.105334 -0.010680  0.000186 -0.000108  37
2020 04 29 58968  0.072346  0.433686 -0.2421291  0.0000815 -0.105406 -0.010734  0.000167 -0.000086  37
2020 04 30 58969  0.074192  0.434658 -0.2422378  0.0001476 -0.105244 -0.010707  0.000151 -0.000065  37
2020 05 01 58970  0.075912  0.435803 -0.2424644  0.0003297 -0.104866 -0.010693  0.000165 -0.000073  37
2020 05 02 58971  0.077693  0.436910 -0.2429212  0.0006030 -0.104476 -0.010734  0.000190 -0.000092  37
2020 05 03 58972  0.079707  0.438101 -0.2436591  0.0008569 -0.104197 -0.010751  0.000212 -0.000112  37
2020 05 04 58973  0.081529  0.439306 -0.2446119  0.0010169 -0.104131 -0.010636  0.000229 -0.000131  37
2020 05 05 58974  0.083012  0.440381 -0.2456764  0.0011031 -0.104423 -0.010443  0.000237 -0.000150  37
2020 05 06 58975  0.084395  0.441295 -0.2467818  0.0010948 -0.105089 -0.010365  0.000222 -0.000168  37
2020 05 07 58976  0.085949  0.442120 -0.2478213  0.0009687 -0.105802 -0.010454  0.000198 -0.000181  37
2020 05 08 58977  0.087685  0.442785 -0.2486853  0.0007458 -0.106198 -0.010547  0.000172 -0.000187  37
2020 05 09 58978  0.089611  0.443523 -0.2493090  0.0005057 -0.106146 -0.010508  0.000153 -0.000171  37
2020 05 10 58979  0.091616  0.444520 -0.2497138  0.0003176 -0.105786 -0.010453  0.000140 -0.000143  37
2020 05 11 58980  0.093259  0.445485 -0.2499699  0.0002111 -0.105382 -0.010558  0.000132 -0.000114  37
2020 05 12 58981  0.094659  0.446245 -0.2501571  0.0001727 -0.105195 -0.010777  0.000131 -0.000089  37
2020 05 13 58982  0.095995  0.446659 -0.2503300  0.0001747 -0.105296 -0.010918  0.000146 -0.000089  37
2020 05 14 58983  0.097311  0.446591 -0.2505198  0.0002045 -0.105509 -0.010859  0.000165 -0.000100  37
2020 05 15 58984  0.098857  0.446378 -0.2507538  0.0002657 -0.105532 -0.010689  0.000181 -0.000113  37
2020 05 16 58985  0.100381  0.446275 -0.2510653  0.0003658 -0.105357 -0.010539  0.000173 -0.000117  37
2020 05 17 58986  0.101771  0.446112 -0.2514874  0.0004841 -0.105225 -0.010426  0.000151 -0.000114  37
2020 05 18 58987  0.103063  0.445993 -0.2520184  0.0005745 -0.105378 -0.010275  0.000127 -0.000109  37
2020 05 19 58988  0.104507  0.445877 -0.2526075  0.0005841 -0.105778 -0.010077  0.000108 -0.000103  37
2020 05 20 58989  0.106109  0.445965 -0.2531655  0.0005176 -0.106135 -0.009952  0.000116 -0.000098  37
2020 05 21 58990  0.107419  0.446332 -0.2536296  0.0004042 -0.106314 -0.010015  0.000134 -0.000093  37
2020 05 22 58991  0.108204  0.446775 -0.2539657  0.0002704 -0.106320 -0.010248  0.000152 -0.000088  37
2020 05 23 58992  0.108435  0.446969 -0.2541581  0.0001085 -0.106307 -0.010500  0.000135 -0.000071  37
2020 05 24 58993  0.108479  0.446599 -0.2541826 -0.0000649 -0.106312 -0.010648  0.000100 -0.000051  37
2020 05 25 58994  0.108407  0.446006 -0.2540534 -0.0001741 -0.106388 -0.010680  0.000069 -0.000038  37
2020 05 26 58995  0.108468  0.445302 -0.2538590 -0.0001923 -0.106580 -0.010672  0.000052 -0.000039  37
2020 05 27 58996  0.109222  0.444475 -0.2536816 -0.0001596 -0.106769 -0.010703  0.000061 -0.000058  37
2020 05 28 58997  0.110169  0.443895 -0.2535610 -0.0000770 -0.106628 -0.010806  0.000132 -0.000121  37
2020 05 29 58998  0.110995  0.443402 -0.2535538  0.0000718 -0.106139 -0.010896  0.000215 -0.000192  37
2020 05 30 58999  0.112053  0.442892 -0.2537227  0.0002732 -0.105627 -0.010858  0.000239 -0.000226  37
2020 05 31 59000  0.113135  0.442353 -0.2540983  0.0004760 -0.105426 -0.010660  0.000213 -0.000225  37
2020 06 01 59001  0.114178  0.441625 -0.2546473  0.0006061 -0.105749 -0.010372  0.000167 -0.000207  37
2020 06 02 59002  0.115379  0.440995 -0.2552647  0.0006019 -0.106552 -0.010141  0.000116 -0.000180  37
2020 06 03 59003  0.116631  0.440577 -0.2558046  0.0004503 -0.107500 -0.010094  0.000076 -0.000154  37
2020 06 04 59004  0.118028  0.440330 -0.2561382  0.0002062 -0.108122 -0.010211  0.000084 -0.000144  37
2020 06 05 59005  0.119646  0.440425 -0.2562120 -0.0000508 -0.108298 -0.010304  0.000106 -0.000139  37
2020 06 06 59006  0.121374  0.440806 -0.2560446 -0.0002700 -0.108127 -0.010265  0.000116 -0.000130  37
2020 06 07 59007  0.122996  0.441329 -0.2556869 -0.0004343 -0.107789 -0.010193  0.000116 -0.000118  37
2020 06 08 59008  0.124252  0.441659 -0.2551953 -0.0005399 -0.107471 -0.010253  0.000112 -0.000108  37
2020 06 09 59009  0.125445  0.441547 -0.2546244 -0.0005966 -0.107338 -0.010451  0.000105 -0.000099  37
2020 06 10 59010  0.126977  0.441119 -0.2540138 -0.0006251 -0.107481 -0.010631  0.000092 -0.000097  37
2020 06 11 59011  0.128753  0.440783 -0.2533844 -0.0006350 -0.107794 -0.010655  0.000087 -0.000095  37
2020 06 12 59012  0.130574  0.440804 -0.2527543 -0.0006267 -0.107953 -0.010535  0.000136 -0.000062  37
2020 06 13 59013  0.132426  0.440812 -0.2521449 -0.0005901 -0.107871 -0.010394  0.000225 -0.000008  37
2020 06 14 59014  0.134402  0.440675 -0.2515899 -0.0005035 -0.107712 -0.010282  0.000322  0.000048  37
2020 06 15 59015  0.136404  0.440416 -0.2511312 -0.0004039 -0.107707 -0.010133  0.000407  0.000094  37
2020 06 16 59016  0.138395  0.439889 -0.2507464 -0.0003841 -0.107967 -0.009906  0.000460  0.000118  37
2020 06 17 59017  0.140413  0.439328 -0.2503289 -0.0004674 -0.108602 -0.009734  0.000395  0.000064  37
2020 06 18 59018  0.142594  0.438750 -0.2497800 -0.0006353 -0.109263 -0.009721  0.000290 -0.000016  37
2020 06 19 59019  0.144939  0.438091 -0.2490414 -0.0008363 -0.109765 -0.009924  0.000186 -0.000094  37
2020 06 20 59020  0.147153  0.437563 -0.2481101 -0.0010159 -0.109956 -0.010225  0.000135 -0.000128  37
2020 06 21 59021  0.149302  0.437056 -0.2470288 -0.0011359 -0.109924 -0.010466  0.000124 -0.000132  37
2020 06 22 59022  0.151145  0.436501 -0.2458662 -0.0011793 -0.109834 -0.010540  0.000133 -0.000124  37
2020 06 23 59023  0.152580  0.435811 -0.2446993 -0.0011452 -0.109825 -0.010471  0.000157 -0.000109  37
2020 06 24 59024  0.154007  0.435051 -0.2436000 -0.0010400 -0.109902 -0.010390  0.000195 -0.000101  37
2020 06 25 59025  0.155452  0.434441 -0.2426398 -0.0008668 -0.109936 -0.010380  0.000234 -0.000096  37
2020 06 26 59026  0.157032  0.433862 -0.2418807 -0.0006447 -0.109788 -0.010422  0.000266 -0.000094  37
2020 06 27 59027  0.158919  0.433318 -0.2413524 -0.0004183 -0.109597 -0.010415  0.000251 -0.000096  37
2020 06 28 59028  0.160883  0.432766 -0.2410273 -0.0002516 -0.109572 -0.010283  0.000208 -0.000103  37
2020 06 29 59029  0.162806  0.432293 -0.2408131 -0.0002056 -0.109926 -0.010068  0.000161 -0.000115  37
2020 06 30 59030  0.164836  0.432031 -0.2405663 -0.0003113 -0.110660 -0.009903  0.000121 -0.000130  37
2020 07 01 59031  0.166861  0.431615 -0.2401466 -0.0005307 -0.111462 -0.009888  0.000112 -0.000151  37
2020 07 02 59032  0.168587  0.430916 -0.2394911 -0.0007782 -0.112033 -0.009994  0.000117 -0.000173  37
2020 07 03 59033  0.170110  0.429975 -0.2385994 -0.0010035 -0.112196 -0.010100  0.000133 -0.000190  37
2020 07 04 59034  0.171661  0.428797 -0.2375031 -0.0011898 -0.112015 -0.010143  0.000154 -0.000200  37
2020 07 05 59035  0.173461  0.427411 -0.2362357 -0.0013177 -0.111695 -0.010168  0.000176 -0.000204  37
2020 07 06 59036  0.175569  0.426071 -0.2349033 -0.0013290 -0.111434 -0.010257  0.000192 -0.000203  37
2020 07 07 59037  0.177674  0.424811 -0.2336085 -0.0012584 -0.111351 -0.010405  0.000199 -0.000196  37
2020 07 08 59038  0.179651  0.423400 -0.2323967 -0.0011659 -0.111539 -0.010513  0.000174 -0.000177  37
2020 07 09 59039  0.181582  0.421868 -0.2312742 -0.0010825 -0.111917 -0.010519  0.000138 -0.000154  37
2020 07 10 59040  0.183450  0.420483 -0.2302215 -0.0010255 -0.112375 -0.010456  0.000105 -0.000134  37
2020 07 11 59041  0.185180  0.419372 -0.2292115 -0.0009985 -0.112741 -0.010410  0.000093 -0.000130  37
2020 07 12 59042  0.186656  0.418208 -0.2282120 -0.0010051 -0.112956 -0.010381  0.000096 -0.000134  37
2020 07 13 59043  0.187655  0.416926 -0.2271893 -0.0010429 -0.113096 -0.010293  0.000106 -0.000143  37
2020 07 14 59044  0.188538  0.415702 -0.2261183 -0.0011023 -0.113318 -0.010100  0.000120 -0.000152  37
2020 07 15 59045  0.189756  0.414710 -0.2249796 -0.0011754 -0.113731 -0.009861  0.000130 -0.000153  37
2020 07 16 59046  0.191027  0.413833 -0.2237679 -0.0012507 -0.114240 -0.009729  0.000139 -0.000152  37
2020 07 17 59047  0.192239  0.412871 -0.2224800 -0.0013287 -0.114633 -0.009814  0.000149 -0.000150  37
2020 07 18 59048  0.193257  0.411883 -0.2211141 -0.0014033 -0.114749 -0.010090  0.000164 -0.000153  37
2020 07 19 59049  0.193928  0.410722 -0.2196826 -0.0014504 -0.114630 -0.010409  0.000180 -0.000158  37
2020 07 20 59050  0.194403  0.409451 -0.2182343 -0.0014262 -0.114439 -0.010606  0.000190 -0.000162  37
2020 07 21 59051  0.194771  0.408169 -0.2168641 -0.0012975 -0.114303 -0.010609  0.000192 -0.000163  37
2020 07 22 59052  0.195183  0.406686 -0.2156696 -0.0010835 -0.114303 -0.010471  0.000162 -0.000155  37
2020 07 23 59053  0.195701  0.405221 -0.2147099 -0.0008377 -0.114376 -0.010332  0.000123 -0.000144  37
2020 07 24 59054  0.196430  0.403990 -0.2139843 -0.0006243 -0.114497 -0.010293  0.000090 -0.000131  37
2020 07 25 59055  0.197229  0.402826 -0.2134321 -0.0004956 -0.114586 -0.010348  0.000099 -0.000124  37
2020 07 26 59056  0.197818  0.401665 -0.2129547 -0.0004759 -0.114683 -0.010393  0.000132 -0.000120  37
2020 07 27 59057  0.198116  0.400492 -0.2124430 -0.0005539 -0.114843 -0.010353  0.000169 -0.000114  37
2020 07 28 59058  0.198275  0.399315 -0.2118274 -0.0006815 -0.115107 -0.010247  0.000200 -0.000105  37
2020 07 29 59059  0.198661  0.398193 -0.2110766 -0.0008237 -0.115538 -0.010139  0.000190 -0.000083  37
2020 07 30 59060  0.199260  0.397116 -0.2101870 -0.0009558 -0.115972 -0.010077  0.000164 -0.000058  37
2020 07 31 59061  0.199943  0.395968 -0.2091794 -0.0010541 -0.116233 -0.010062  0.000132 -0.000031  37
2020 08 01 59062  0.201064  0.394830 -0.2080989 -0.0010882 -0.116226 -0.010095  0.000106 -0.000006  37
2020 08 02 59063  0.202610  0.394109 -0.2070341 -0.0010306 -0.116040 -0.010182  0.000085  0.000015  37
2020 08 03 59064  0.203906  0.393671 -0.2060611 -0.0009109 -0.115852 -0.010299  0.000071  0.000030  37
2020 08 04 59065  0.205039  0.393186 -0.2052219 -0.0007727 -0.115780 -0.010374  0.000063  0.000037  37
2020 08 05 59066  0.206161  0.392511 -0.2045080 -0.0006528 -0.115819 -0.010350  0.000072  0.000027  37
2020 08 06 59067  0.207149  0.391690 -0.2039083 -0.0005402 -0.115960 -0.010237  0.000088  0.000008  37
2020 08 07 59068  0.208033  0.390779 -0.2034253 -0.0004271 -0.116178 -0.010127  0.000109 -0.000015  37
2020 08 08 59069  0.208909  0.389490 -0.2030482 -0.0003436 -0.116387 -0.010088  0.000130 -0.000034  37
2020 08 09 59070  0.209949  0.388028 -0.2027171 -0.0003396 -0.116454 -0.010091  0.000149 -0.000049  37
2020 08 10 59071  0.211031  0.386676 -0.2023380 -0.0004273 -0.116369 -0.010055  0.000167 -0.000064  37
2020 08 11 59072  0.212069  0.385322 -0.2018407 -0.0005655 -0.116351 -0.009951  0.000182 -0.000078  37
2020 08 12 59073  0.213164  0.383884 -0.2012015 -0.0007097 -0.116647 -0.009858  0.000193 -0.000092  37
2020 08 13 59074  0.214324  0.382234 -0.2004261 -0.0008478 -0.117222 -0.009878  0.000196 -0.000106  37
2020 08 14 59075  0.215224  0.380571 -0.1995064 -0.0009964 -0.117712 -0.010037  0.000196 -0.000120  37
2020 08 15 59076  0.215796  0.379121 -0.1984350 -0.0011206 -0.117826 -0.010286  0.000187 -0.000141  37
2020 08 16 59077  0.216288  0.377927 -0.1972989 -0.0011314 -0.117602 -0.010534  0.000173 -0.000167  37
2020 08 17 59078  0.216791  0.377073 -0.1962150 -0.0010542 -0.117282 -0.010697  0.000162 -0.000189  37
2020 08 18 59079  0.217156  0.376411 -0.1951951 -0.0009644 -0.117002 -0.010696  0.000159 -0.000204  37
2020 08 19 59080  0.217084  0.375733 -0.1943024 -0.0007754 -0.116749 -0.010508  0.000169 -0.000206  37
2020 08 20 59081  0.216817  0.374813 -0.1936831 -0.0004694 -0.116509 -0.010232  0.000215 -0.000182  37
2020 08 21 59082  0.216803  0.373489 -0.1933592 -0.0002055 -0.116502 -0.010083  0.000258 -0.000149  37
2020 08 22 59083  0.217051  0.371822 -0.1932292 -0.0000749 -0.116893 -0.010162  0.000238 -0.000122  37
2020 08 23 59084  0.217641  0.370136 -0.1931628 -0.0000790 -0.117471 -0.010347  0.000170 -0.000103  37
2020 08 24 59085  0.218352  0.368683 -0.1930327 -0.0002103 -0.117958 -0.010445  0.000089 -0.000089  37
2020 08 25 59086  0.218766  0.367322 -0.1927067 -0.0004588 -0.118252 -0.010400  0.000019 -0.000083  37
2020 08 26 59087  0.218776  0.366073 -0.1920949 -0.0007539 -0.118288 -0.010301  0.000025 -0.000090  37
2020 08 27 59088  0.218567  0.364892 -0.1912122 -0.0009983 -0.118281 -0.010225  0.000064 -0.000102  37
2020 08 28 59089  0.218420  0.363846 -0.1901258 -0.0011613 -0.118265 -0.010196  0.000113 -0.000112  37
2020 08 29 59090  0.218124  0.363110 -0.1889186 -0.0012414 -0.118174 -0.010209  0.000148 -0.000104  37
2020 08 30 59091  0.217522  0.362324 -0.1876667 -0.0012454 -0.117932 -0.010281  0.000172 -0.000086  37
2020 08 31 59092  0.216791  0.361506 -0.1864510 -0.0011684 -0.117617 -0.010371  0.000192 -0.000067  37
2020 09 01 59093  0.215873  0.360593 -0.1853521 -0.0010191 -0.117375 -0.010367  0.000208 -0.000052  37
2020 09 02 59094  0.214915  0.359328 -0.1844273 -0.0008388 -0.117266 -0.010195  0.000222 -0.000056  37
2020 09 03 59095  0.214041  0.357799 -0.1836679 -0.0006923 -0.117268 -0.009901  0.000233 -0.000068  37
2020 09 04 59096  0.213292  0.356042 -0.1830232 -0.0006079 -0.117333 -0.009656  0.000239 -0.000082  37
2020 09 05 59097  0.212742  0.354434 -0.1824292 -0.0005727 -0.117381 -0.009581  0.000241 -0.000093  37
2020 09 06 59098  0.212274  0.353126 -0.1818733 -0.0005467 -0.117307 -0.009634  0.000238 -0.000100  37
2020 09 07 59099  0.211785  0.351764 -0.1813279 -0.0005721 -0.117111 -0.009689  0.000228 -0.000102  37
2020 09 08 59100  0.211278  0.350397 -0.1807009 -0.0006793 -0.117014 -0.009701  0.000210 -0.000098  37
2020 09 09 59101  0.210966  0.349446 -0.1799624 -0.0007773 -0.117296 -0.009747  0.000182 -0.000086  37
2020 09 10 59102  0.210911  0.348808 -0.1791681 -0.0008128 -0.117952 -0.009883  0.000134 -0.000058  37
2020 09 11 59103  0.210854  0.348302 -0.1783514 -0.0008270 -0.118504 -0.010053  0.000087 -0.000029  37
2020 09 12 59104  0.210275  0.347535 -0.1775211 -0.0008177 -0.118471 -0.010133  0.000075 -0.000008  37
2020 09 13 59105  0.209447  0.346434 -0.1767416 -0.0007220 -0.117950 -0.010084  0.000089  0.000001  37
2020 09 14 59106  0.208717  0.345404 -0.1761133 -0.0005281 -0.117380 -0.009972  0.000109  0.000002  37
2020 09 15 59107  0.208114  0.344136 -0.1757079 -0.0002829 -0.117018 -0.009829  0.000122 -0.000008  37
2020 09 16 59108  0.207864  0.342755 -0.1755478 -0.0000264 -0.116945 -0.009616  0.000082 -0.000037  37
2020 09 17 59109  0.207793  0.341458 -0.1756482  0.0002252 -0.117048 -0.009366  0.000027 -0.000072  37
2020 09 18 59110  0.207490  0.340043 -0.1759738  0.0004066 -0.117342 -0.009281 -0.000024 -0.000105  37
2020 09 19 59111  0.206758  0.338605 -0.1764175  0.0004496 -0.117654 -0.009473 -0.000024 -0.000118  37
2020 09 20 59112  0.205777  0.337223 -0.1768199  0.0003330 -0.117841 -0.009774  0.000005 -0.000117  37
2020 09 21 59113  0.204667  0.336003 -0.1770466  0.0001119 -0.117851 -0.009901  0.000039 -0.000109  37
2020 09 22 59114  0.203464  0.334965 -0.1770351 -0.0001266 -0.117768 -0.009802  0.000064 -0.000097  37
2020 09 23 59115  0.202395  0.333979 -0.1768145 -0.0003072 -0.117800 -0.009684  0.000036 -0.000092  37
2020 09 24 59116  0.201380  0.332962 -0.1764496 -0.0004149 -0.117901 -0.009677 -0.000009 -0.000086  37
2020 09 25 59117  0.200105  0.331816 -0.1760104 -0.0004628 -0.118033 -0.009722 -0.000049 -0.000072  37
2020 09 26 59118  0.198709  0.330542 -0.1755348 -0.0004881 -0.118032 -0.009697 -0.000039 -0.000029  37
2020 09 27 59119  0.197373  0.329228 -0.1750337 -0.0005041 -0.117826 -0.009627  0.000001  0.000028  37
2020 09 28 59120  0.196194  0.327926 -0.1745294 -0.0004875 -0.117433 -0.009570  0.000053  0.000080  37
2020 09 29 59121  0.195121  0.326599 -0.1740706 -0.0004183 -0.116994 -0.009486  0.000106  0.000114  37
2020 09 30 59122  0.194251  0.325348 -0.1737046 -0.0003155 -0.116691 -0.009316  0.000140  0.000087  37
2020 10 01 59123  0.193553  0.324421 -0.1734391 -0.0002225 -0.116529 -0.009033  0.000163  0.000035  37
2020 10 02 59124  0.192611  0.323693 -0.1732495 -0.0001627 -0.116436 -0.008784  0.000176 -0.000016  37
2020 10 03 59125  0.191413  0.322800 -0.1731015 -0.0001394 -0.116361 -0.008693  0.000164 -0.000025  37
2020 10 04 59126  0.190476  0.321546 -0.1729596 -0.0001534 -0.116233 -0.008768  0.000138 -0.000006  37
2020 10 05 59127  0.190046  0.320182 -0.1727832 -0.0002163 -0.116052 -0.008878  0.000108  0.000020  37
2020 10 06 59128  0.189513  0.319220 -0.1725093 -0.0003401 -0.115950 -0.008948  0.000080  0.000045  37
2020 10 07 59129  0.188475  0.318479 -0.1720910 -0.0004864 -0.116071 -0.009056  0.000070  0.000047  37
2020 10 08 59130  0.187213  0.317517 -0.1715461 -0.0005882 -0.116416 -0.009247  0.000070  0.000039  37
2020 10 09 59131  0.185901  0.316247 -0.1709397 -0.0006113 -0.116664 -0.009421  0.000074  0.000029  37
2020 10 10 59132  0.184575  0.314950 -0.1703544 -0.0005619 -0.116472 -0.009402  0.000082  0.000024  37
2020 10 11 59133  0.183059  0.313799 -0.1698330 -0.0004707 -0.115899 -0.009153  0.000092  0.000023  37
2020 10 12 59134  0.181480  0.312514 -0.1694333 -0.0002910 -0.115331 -0.008828  0.000101  0.000024  37
2020 10 13 59135  0.180219  0.311343 -0.1692936  0.0000170 -0.115029 -0.008560  0.000109  0.000028  37
2020 10 14 59136  0.179146  0.310457 -0.1694808  0.0003418 -0.114955 -0.008316  0.000113  0.000035  37
2020 10 15 59137  0.178363  0.309573 -0.1699495  0.0005964 -0.115043 -0.008062  0.000111  0.000045  37
2020 10 16 59138  0.177922  0.308834 -0.1706425  0.0007773 -0.115275 -0.007956  0.000102  0.000057  37
2020 10 17 59139  0.177807  0.308155 -0.1714673  0.0008265 -0.115536 -0.008153  0.000075  0.000064  37
2020 10 18 59140  0.177807  0.307420 -0.1722360  0.0006744 -0.115577 -0.008476  0.000037  0.000068  37
2020 10 19 59141  0.177169  0.306588 -0.1727665  0.0003931 -0.115384 -0.008570  0.000005  0.000073  37
2020 10 20 59142  0.175889  0.305589 -0.1730248  0.0001482 -0.115189 -0.008374 -0.000011  0.000080  37
2020 10 21 59143  0.174527  0.304704 -0.1731059  0.0000242 -0.115014 -0.008181  0.000037  0.000103  37
2020 10 22 59144  0.173300  0.303952 -0.1731127 -0.0000033 -0.114856 -0.008243  0.000107  0.000127  37
2020 10 23 59145  0.172158  0.303186 -0.1731254  0.0000325 -0.114691 -0.008438  0.000178  0.000142  37
2020 10 24 59146  0.170964  0.302389 -0.1731879  0.0000952 -0.114642 -0.008539  0.000205  0.000109  37
2020 10 25 59147  0.169602  0.301518 -0.1733155  0.0001624 -0.114623 -0.008468  0.000205  0.000053  37
2020 10 26 59148  0.168292  0.300618 -0.1735075  0.0002269 -0.114486 -0.008347  0.000195  0.000001  37
2020 10 27 59149  0.166996  0.299870 -0.1737662  0.0002912 -0.114240 -0.008257  0.000185 -0.000032  37
2020 10 28 59150  0.165363  0.299171 -0.1740845  0.0003397 -0.113980 -0.008076  0.000196  0.000010  37
2020 10 29 59151  0.163771  0.298525 -0.1744338  0.0003528 -0.113817 -0.007770  0.000216  0.000083  37
2020 10 30 59152  0.162270  0.298211 -0.1747765  0.0003278 -0.113702 -0.007437  0.000235  0.000161  37
2020 10 31 59153  0.160493  0.297753 -0.1750777  0.0002728 -0.113535 -0.007291  0.000256  0.000185  37
2020 11 01 59154  0.158622  0.297085 -0.1753167  0.0002006 -0.113332 -0.007370  0.000273  0.000173  37
2020 11 02 59155  0.156831  0.296583 -0.1754759  0.0001125 -0.113165 -0.007544  0.000278  0.000150  37
2020 11 03 59156  0.155140  0.296047 -0.1755407  0.0000061 -0.113097 -0.007689  0.000263  0.000125  37
2020 11 04 59157  0.153901  0.295396 -0.1754828 -0.0001225 -0.113174 -0.007792  0.000224  0.000106  37
2020 11 05 59158  0.153103  0.294583 -0.1752980 -0.0002393 -0.113466 -0.007880  0.000126  0.000119  37
2020 11 06 59159  0.152202  0.293555 -0.1750179 -0.0003001 -0.113709 -0.007947  0.000030  0.000134  37
2020 11 07 59160  0.150926  0.292763 -0.1747290 -0.0002520 -0.113524 -0.007907  0.000026  0.000125  37
2020 11 08 59161  0.149394  0.292397 -0.1745568 -0.0000766 -0.112958 -0.007712  0.000092  0.000096  37
2020 11 09 59162  0.147859  0.292033 -0.1746111  0.0001854 -0.112321 -0.007457  0.000183  0.000061  37
2020 11 10 59163  0.146178  0.291635 -0.1749374  0.0004581 -0.111867 -0.007260  0.000271  0.000027  37
2020 11 11 59164  0.144205  0.291194 -0.1755090  0.0006821 -0.111814 -0.007087  0.000281  0.000014  37
2020 11 12 59165  0.142181  0.290684 -0.1762720  0.0008345 -0.112031 -0.006894  0.000254  0.000011  37
2020 11 13 59166  0.140150  0.290229 -0.1771399  0.0008793 -0.112445 -0.006780  0.000212  0.000014  37
2020 11 14 59167  0.137796  0.289634 -0.1779854  0.0007806 -0.112879 -0.006893  0.000153  0.000019  37
2020 11 15 59168  0.135264  0.288959 -0.1786566  0.0005417 -0.113031 -0.007139  0.000089  0.000028  37
2020 11 16 59169  0.132942  0.288446 -0.1790451  0.0002328 -0.112837 -0.007209  0.000034  0.000037  37
2020 11 17 59170  0.130866  0.287964 -0.1791283 -0.0000494 -0.112555 -0.006999 -0.000003  0.000047  37
2020 11 18 59171  0.129076  0.287354 -0.1789804 -0.0002262 -0.112303 -0.006788  0.000017  0.000054  37
2020 11 19 59172  0.127600  0.286819 -0.1787170 -0.0002840 -0.112091 -0.006856  0.000062  0.000060  37
2020 11 20 59173  0.126315  0.286700 -0.1784448 -0.0002496 -0.111858 -0.007106  0.000115  0.000064  37
2020 11 21 59174  0.125201  0.286662 -0.1782360 -0.0001562 -0.111718 -0.007223  0.000152  0.000051  37
2020 11 22 59175  0.124535  0.286356 -0.1781441 -0.0000179 -0.111699 -0.007064  0.000175  0.000033  37
2020 11 23 59176  0.124158  0.286309 -0.1782088  0.0001344 -0.111688 -0.006791  0.000188  0.000020  37
2020 11 24 59177  0.123552  0.286605 -0.1783997  0.0002353 -0.111619 -0.006606  0.000191  0.000022  37
